Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CO2,SGP,Singapore,3.189293975,3.142484514,3.686581408,4.034165044,4.143158056,4.106306622,4.410174585,4.833780722,5.472454413,5.806310084,5.732086981,6.082493277,6.202342056,6.565477964,6.493798406,6.982108671,6.928993008,6.91454733,7.682680812,7.989344067,10.49969218,10.77216249,10.72583373,11.99097786,12.26829222,11.84812417,11.87664164,11.53514242,10.91903477,10.75768875,11.63621505,11.42467636,10.95170029,10.00084906,10.20883314,9.310478953,9.11807147,9.203970622,8.890373181,8.854685153,9.669306854,9.955029035,9.549034504,9.849658743,9.920770327,10.00210935,9.65573899,10.31646808,9.793433194,9.685428399,9.401351604,9.709857402
CO2,SHN,"Saint Helena, Ascension and Tristan da Cunha",0.565701655,0.557934194,0.445127778,0.490570914,0.517759005,0.446674829,0.351995852,0.641708931,0.539728994,0.568646733,0.60595454,0.383609777,0.335899032,0.53726847,0.475011377,0.525569335,0.581016604,0.81647478,0.915134545,0.934876974,1.722029238,0.990069503,0.949157986,1.200188429,1.043248294,1.10367653,0.663570161,0.728915219,0.731122942,0.787758497,2.195095315,1.510266389,1.570713029,1.741336929,2.062275558,2.269982991,2.029068167,2.380894085,2.490255666,2.537378705,2.749921048,2.891505837,2.960043099,3.643645838,3.661661064,3.708896177,3.880233103,4.03847715,4.220440161,4.128284363,3.774269979,4.025404776
CO2,SLB,Solomon Islands,0.425194466,0.41060697,0.421243374,0.485415862,0.57078998,0.457097378,0.434951061,0.442878915,0.424983611,0.440677248,0.458101993,0.620383449,0.534394638,0.567396229,0.492934896,0.476768997,0.368623813,0.471324762,0.557106786,0.522952757,0.51470803,0.505735827,0.496378403,0.472775298,0.483140103,0.451197225,0.449522318,0.463443763,0.466952249,0.441775527,0.628689526,0.652969696,0.655714738,0.659827591,0.666101667,0.667230296,0.651598498,0.643316586,0.666954904,0.691691371,0.700133578,0.725635835,0.702525118,0.685821296,0.625148912,0.547861282,0.504096031,0.490622906,0.501231858,0.497227795,0.490436424,0.498356149
CO2,SLE,Sierra Leone,0.167616957,0.164387573,0.159213584,0.160861043,0.169288016,0.174885853,0.16375621,0.163563802,0.159511978,0.174223862,0.17947885,0.162494139,0.162775999,0.15592568,0.143456061,0.156776459,0.174852644,0.232356388,0.228679574,0.200274413,0.17843515,0.224043684,0.144323838,0.141662739,0.147542299,0.160287595,0.176360983,0.177221787,0.183151375,0.184167621,0.108301172,0.128740224,0.126994506,0.128014509,0.123560556,0.110491703,0.132311156,0.120299568,0.113860352,0.111531943,0.119109967,0.132454438,0.143893142,0.160816921,0.167995151,0.137819262,0.136655303,0.135847172,0.13111241,0.121071619,0.117299016,0.122868355
CO2,SLV,El Salvador,0.430891149,0.436693943,0.489962973,0.522682176,0.519200222,0.568666368,0.565125192,0.569078533,0.59441233,0.544393218,0.451763537,0.4440468,0.409147843,0.418237061,0.40177506,0.432512055,0.423475823,0.497992016,0.486305416,0.47886082,0.503098447,0.630155887,0.698529538,0.747068956,0.856241486,0.92312934,0.81697733,0.985679084,1.022604742,1.009985151,0.993473042,1.031005738,1.035781784,1.114087558,1.151913607,1.173010614,1.249404547,1.305774195,1.185990462,1.146153614,1.128163765,1.171767364,1.181495149,1.154085049,1.159189357,1.203521579,1.224761907,1.100542064,1.171439784,1.328211828,1.136816061,1.255410176
CO2,SOM,Somalia,0.204938142,0.203460099,0.200848095,0.205467225,0.213831008,0.211372799,0.183424002,0.166860332,0.148746193,0.15163535,0.14998868,0.15524133,0.143638007,0.142907867,0.143764687,0.142456948,0.16724008,0.154166092,0.136028658,0.128627745,0.10271774,0.074069764,0.060301453,0.061559594,0.060971411,0.061649129,0.061925648,0.061577885,0.060629162,0.060123455,0.07903433,0.078738177,0.083274758,0.082014578,0.08017183,0.079408784,0.078877335,0.077209997,0.07250635,0.070909342,0.070620719,0.063349184,0.060264016,0.058539556,0.055858554,0.056871183,0.054912539,0.054656152,0.052968108,0.052054943,0.044531879,0.046032262
CO2,SPM,Saint Pierre and Miquelon,21.20014395,20.85264864,24.07649958,24.63430258,21.66800683,25.48601487,23.07745421,25.24947487,25.54973274,24.04372573,24.32626133,24.39407963,20.08417234,23.26307732,27.22888085,23.90354808,28.74915961,37.69453309,37.99976028,41.56863047,37.9257027,37.46107697,36.59024229,19.5777738,19.63020218,11.99874725,12.10374331,6.727858289,10.62076109,11.48231806,15.12274977,15.09038101,21.06883895,41.63403461,39.86548336,40.39074668,43.1975133,43.94224806,43.57299082,44.73423195,45.78825132,50.43686344,51.34867355,46.95440902,51.60848912,48.80991854,50.65627262,16.78762977,19.32488099,16.43620272,14.29131905,13.25309296
CO2,STP,São Tomé and Príncipe,0.240157687,0.234766848,0.227425489,0.230384744,0.242972815,0.25072266,0.233695968,0.231961645,0.224762212,0.244643383,0.252002668,0.228481738,0.213430023,0.214363245,0.205827737,0.204314259,0.239227791,0.3009066,0.270523679,0.248741885,0.409561305,0.508359749,0.437249951,0.41746461,0.499412947,0.503686773,0.508767722,0.512832711,0.51410613,0.518702273,0.450899577,0.435552609,0.479916682,0.527649454,0.594299455,0.628645054,0.64771677,0.647134752,0.676541502,0.717545955,0.76335243,0.707924782,0.716312697,0.699970797,0.672066986,0.693219228,0.695799296,0.70920254,0.678905376,0.734481392,0.65546657,0.68816914
CO2,SUR,Suriname,4.499002341,4.485492658,5.231118373,5.501597064,4.94883804,5.818401187,5.415146167,5.965646686,6.103088886,5.754039899,5.807841165,4.933064074,4.238662282,3.28572745,3.164899407,3.977597501,3.814339596,3.131195934,3.469520826,3.454198118,3.984679436,3.818038488,3.715565088,3.542198681,3.39081301,3.332487332,3.238912771,3.14907223,3.102185753,3.148632433,3.1392335,3.188281578,2.320309576,2.540289991,2.831405531,3.390829263,3.042737141,2.778399006,2.836816593,2.79137358,3.326612584,3.680307404,4.552554501,4.218326865,4.784175575,4.927290418,5.302812378,4.440606268,3.892619262,4.63356348,4.325895771,4.643168712
CO2,SVK,Slovakia,10.38602084,10.29400355,10.38327559,10.56912339,10.61921213,10.81325272,10.86890038,11.18875783,11.69381268,11.78622075,12.44455041,12.0596488,11.59736092,11.46815946,11.81665965,11.69627335,11.09075085,11.40904648,11.52814834,11.40721777,11.43979735,9.876046583,9.196499325,8.827562416,8.367862635,8.372089366,8.428731513,8.406491983,8.192608497,8.04801502,7.615281079,7.779221456,7.720017576,7.765331409,7.719196251,7.809678285,7.697128493,7.580287665,7.580489631,6.874726414,7.382724859,7.0008264,6.678438584,6.729504089,6.26598109,6.34725122,6.522322903,6.918944577,6.79875248,6.388515747,6.074185811,6.87613464
CO2,SVN,Slovenia,5.685673382,5.613101199,5.602482245,6.07944917,6.456360306,6.00378973,6.0698767,6.27953702,6.493148829,6.805833713,6.33252172,6.085943461,5.882344281,6.027795178,5.8507834,5.905872959,6.202925284,5.650474141,6.817543739,6.729176098,8.296614525,7.666184494,7.670765655,7.910533833,7.995644664,8.017635104,8.42245752,8.576281222,8.428226739,8.09257148,7.89577385,8.840039401,8.994178072,8.921927951,9.085138666,9.187108811,9.320495866,9.259165604,9.673635032,8.655029353,8.747601247,8.194962611,7.890036476,7.8848312,7.207370193,7.262058068,7.601896241,7.754748981,7.73953726,7.499327387,6.903463645,6.806276291
CO2,SWE,Sweden,12.00429302,11.03423256,11.03768599,11.23389654,10.32438975,10.48882751,11.28033915,10.81153346,10.13290459,10.45227258,9.546535812,8.647614451,7.917212074,7.237180474,7.164179778,7.620061497,7.788136197,7.529082817,7.267825648,6.894406342,6.780493943,6.78278264,7.035366836,6.959755574,7.18500195,7.129069908,7.730171502,7.07277846,7.194861485,7.046770963,6.625790688,6.627159069,6.774309219,6.842841271,6.641108644,6.248087413,6.261148212,5.968089991,5.820838067,5.295620181,5.902750068,5.415757361,5.128873498,4.906903507,4.724637654,4.727806113,4.649797265,4.575640098,4.304169307,4.199012387,3.849984676,3.820354094
CO2,SWZ,Eswatini,0.570233685,0.554392963,0.561955492,0.568774321,0.569179521,0.633847617,0.967447163,0.936612835,0.788230036,0.962607759,1.074327163,0.963476491,0.878801596,0.674463884,0.716440488,0.829250316,0.800659564,0.885575503,0.801387827,0.755969253,1.588468652,1.595264678,1.443782319,1.178381356,1.904864676,1.814276243,1.733147702,1.98031666,2.468027285,2.490608481,2.67538347,2.693296615,2.679761667,2.547337066,2.466141735,2.709425613,2.81496717,3.056958272,2.99855639,2.831327432,2.468501429,1.592408317,1.270525661,0.877488968,0.832915772,0.862065781,0.912100355,0.971467062,1.107989491,1.122941189,1.005575216,1.031175719
CO2,SYC,Seychelles,2.520125609,2.45768254,2.365671522,2.37927217,2.497190648,2.574035939,2.403605767,2.400850133,2.344537881,2.576020223,2.673868705,1.950166386,1.678177344,2.916320104,2.967083207,3.126369979,3.202057424,4.344475601,5.899502163,5.731715307,4.536386889,6.086170696,5.220059487,5.144784508,5.048430727,5.29466676,5.381151994,5.800156316,5.85424794,5.945443747,10.5571981,11.16390358,9.672577072,9.503635359,13.20041923,11.85172154,12.63177557,10.31600855,10.90641547,11.92413786,10.77994134,8.425215377,9.433189533,8.446708791,9.642761839,10.07361497,10.88950725,11.67113038,10.23581938,10.35940066,10.4842829,10.78754126
CO2,SYR,Syria,0.995238283,0.969495952,0.902430454,0.829120749,1.089637661,1.234150917,1.368358053,1.454898195,1.441460169,1.775185115,1.605336984,1.741704949,1.994513626,2.276686736,2.463963353,2.148328171,2.169181546,2.666539199,2.537286978,2.375620644,2.653481034,2.820113787,2.71871846,2.719695055,2.782312486,2.813275627,2.942118193,2.851659457,2.949340203,2.819094757,2.791767986,2.743817059,2.681623096,2.640217418,2.694078171,3.213115796,3.285990404,3.331773416,3.308415497,3.02160823,3.029273931,2.799765501,2.381040389,1.582992364,1.412830729,1.374793129,1.479430995,1.663610454,1.547590517,1.443637121,1.313163138,1.320289285
CO2,TCA,Turks and Caicos Islands,2.703508932,2.645738658,2.796766636,2.979978388,2.638277042,2.768122915,2.468271622,2.570819699,2.501612023,2.323864149,2.220143072,2.452645846,1.945253041,1.730832622,1.828354085,1.587917325,1.503666707,1.506962952,1.472129236,1.313197273,1.210588548,1.215185943,1.203081741,1.059890357,0.985177608,0.903538647,0.873828257,0.801630962,1.498562993,1.613220737,5.061743818,4.901355811,6.944067931,11.74379504,10.77274006,10.77681233,11.42381724,11.77902512,11.63741021,11.89184861,12.07594766,13.17925273,13.34639612,12.36732672,13.27846376,12.68540366,12.97070836,7.030488021,7.380195022,7.407889295,6.040513863,6.715933791
CO2,TCD,Chad,0.053262675,0.052188415,0.050537861,0.050938772,0.053468845,0.054991925,0.052056506,0.053030546,0.052033875,0.056575491,0.057725235,0.049964844,0.046754813,0.045958925,0.02316327,0.026901139,0.045107882,0.049714812,0.028322751,0.028231026,0.048746799,0.0549194,0.047550699,0.024467454,0.026291193,0.026308951,0.026452405,0.026943981,0.026848219,0.026478784,0.034436938,0.032620552,0.033141728,0.045741244,0.049160951,0.050232642,0.050190964,0.055035713,0.046011151,0.045651491,0.046132847,0.055492483,0.093845144,0.09858675,0.101233736,0.111551738,0.109916897,0.142850647,0.144224087,0.140939093,0.125265477,0.132065982
CO2,TGO,Togo,0.166945421,0.172745047,0.18838156,0.161737579,0.146658214,0.166064428,0.144220077,0.185141481,0.196789856,0.213583994,0.191627509,0.179805236,0.195835703,0.138395572,0.148012574,0.135070885,0.192761356,0.202297488,0.192602831,0.19008972,0.20215167,0.182757378,0.137049438,0.10390976,0.182327636,0.175387009,0.259862994,0.190390543,0.226592937,0.283712678,0.254834425,0.223506619,0.231244238,0.269549205,0.251868366,0.233822248,0.212390268,0.205825593,0.260673108,0.430912711,0.390650109,0.349161975,0.324690975,0.272035592,0.241798206,0.210184141,0.277147542,0.235168928,0.254598566,0.258805419,0.253009206,0.262802486
CO2,THA,Thailand,0.493746947,0.481765296,0.531833558,0.582243514,0.566631148,0.566254989,0.631461164,0.681608418,0.738231444,0.768930626,0.790178788,0.762553322,0.724182662,0.790759656,0.851363684,0.938064609,0.950079009,1.076080759,1.206449592,1.383761647,1.661229187,1.811498111,1.96411487,2.204896587,2.445410615,2.742685124,3.050042889,3.074726514,2.683298816,2.775663665,2.773076325,2.883310054,3.038999917,3.137107851,3.394219164,3.494537913,3.527724077,3.583326487,3.58297142,3.460529603,3.652715092,3.639025882,3.887902608,4.033384026,3.968927903,4.063470982,3.993667607,3.959256859,3.908736846,4.060757074,3.830085639,3.878769382
CO2,TJK,Tajikistan,2.587168052,2.52187607,2.576660553,2.623496336,2.665816424,2.796195423,2.792312327,2.785410875,2.780642048,2.77147879,2.81490081,2.740929338,2.669303007,2.623869475,2.519722239,2.548921714,2.557014884,2.514405789,2.479115253,2.428404251,2.322421404,2.168042335,1.563861391,1.042362556,0.637733284,0.536088764,0.469154454,0.508917864,0.54193736,0.502275079,0.460786953,0.445272669,0.439767652,0.440783666,0.512624108,0.478621453,0.511542694,0.578954505,0.53129879,0.416484593,0.40998159,0.402847743,0.448412512,0.450572945,0.579410194,0.60545994,0.73276222,0.848556332,0.96922601,1.042297737,0.972013595,1.048671339
CO2,TKM,Turkmenistan,7.993777265,7.784783077,8.04683595,8.267213537,8.508990923,8.999236402,9.264908905,9.386240588,9.517242203,9.659586465,10.10611485,10.31477704,10.52895361,10.72062979,10.97255454,11.31091043,11.43890801,11.53903046,11.55804173,11.54817623,12.38779995,10.22105928,7.323180521,6.769588812,8.322294555,8.24606793,7.369381717,7.208455088,7.400506013,8.641004181,8.717709059,8.838250002,9.378761143,10.34680184,10.91655704,11.14798418,11.42658519,12.47823732,12.54622581,10.9044925,12.1137097,12.91630099,13.49133166,13.49478569,13.43137121,13.63896972,13.4025527,13.1416861,12.90140146,12.70731915,11.99351555,13.62131729
CO2,TLS,Timor-Leste,0.002639559,0.002647684,0.002658324,0.00266889,0.002676288,0.002678725,0.002675402,0.00266665,0.002654239,0.002641694,0.002632532,0.002628598,0.002628874,0.002631971,0.002635695,0.002638535,0.00263948,0.00263858,0.002637333,0.002637909,0.002641064,0.002644665,0.002653338,0.002655989,0.002641943,0.002603652,0.002539265,0.002452939,0.074850083,0.189501853,0.262007429,0.139443575,0.114665043,0.281207054,0.520511267,0.335869971,0.319337849,0.278791036,0.280018916,0.313972028,0.296284411,0.326305922,0.540514647,0.621314938,0.584370638,0.533419703,0.483600938,0.479441531,0.457863968,0.4216555,0.406020185,0.401533589
CO2,TON,Tonga,0.226728569,0.223680422,0.235887875,0.28085005,0.341354042,0.280102431,0.273215112,0.285016618,0.279600993,0.297213129,0.317376229,0.466824252,0.45871512,0.45307685,0.40442426,0.4464649,0.240786084,0.611944655,0.775570364,0.91491637,0.923276091,0.951156496,0.916921428,0.895872714,1.273944519,1.107513348,1.273973652,1.411307739,1.479964152,1.429652596,1.110187192,1.01991169,1.101348813,1.306704865,1.163232752,1.233175401,1.341270852,1.070509359,1.205938379,1.34911815,1.227192887,1.18537733,1.153360881,1.096227612,1.175845289,1.197079856,1.220831223,1.440481638,1.245157343,1.473410312,1.467740647,1.508934367
CO2,TTO,Trinidad and Tobago,6.714152859,6.601513336,6.628064033,6.804116498,6.52854575,5.834001356,6.651247982,7.313043438,7.609377959,7.499260016,7.98959455,8.350854179,9.2891455,9.6681556,9.948894712,9.936663896,9.826122629,10.01774862,10.64400342,10.55386367,10.36721213,10.48996875,10.73389324,10.12941861,10.88887311,10.75624182,11.71555855,11.97747989,13.559543,14.06926457,14.77847708,16.75056148,18.0025946,20.56667196,21.98712551,26.29855055,28.88536392,29.20952965,28.4071234,27.38346198,29.92858982,30.0585862,27.4721675,26.77079111,26.54612228,26.17312801,23.37912338,23.64385769,23.01715598,23.68650623,21.09054398,21.01054242
CO2,TUN,Tunisia,0.83935519,0.824792418,0.907448339,0.893793789,0.963042211,0.958459053,1.000921114,1.100461044,1.192677676,1.374924638,1.481433081,1.485240611,1.402436455,1.584175142,1.603742468,1.614316392,1.619317256,1.598871282,1.665106534,1.758169232,1.791256781,1.80485449,1.877364015,1.9105294,1.887921522,1.896623705,1.925021137,1.959828884,2.020446472,2.099471032,2.18519666,2.254089437,2.210075828,2.170763242,2.276776746,2.320480536,2.375752996,2.432376258,2.460546606,2.430379619,2.635397936,2.475545335,2.630804684,2.595015406,2.717930868,2.729026736,2.613161319,2.610266131,2.581143198,2.553304211,2.31827772,2.644645232
CO2,TUR,Turkey,1.345347829,1.430870095,1.608936298,1.695366356,1.734895982,1.829202114,1.98135398,2.122861908,2.035950896,1.839020873,1.876763135,1.836299701,1.943635052,2.004542481,2.075045789,2.202568591,2.344670972,2.529799254,2.405960615,2.598115691,2.789746378,2.789189701,2.865565233,2.915484722,2.852290415,3.053416685,3.273732373,3.385489544,3.356944124,3.279721683,3.584490824,3.218172037,3.325711991,3.45613639,3.504430603,3.604311136,3.964513791,4.299415835,4.234741606,4.212855481,4.300179341,4.513991242,4.592666204,4.39270273,4.602051561,4.687756244,4.914507088,5.385915418,5.272251036,5.025936333,4.968209207,5.321306552
CO2,TWN,Taiwan,2.494003823,2.452566271,2.699408128,2.944202476,2.82295144,2.999516266,3.486490857,3.690167318,4.077964165,4.218292882,4.54737034,4.107928739,3.988239271,4.152577806,4.180924645,4.051585716,4.638881696,4.830042073,5.553343729,5.959717445,6.004687922,6.399360546,6.7234667,7.120838812,7.470128999,7.840513844,8.193387598,8.760610839,9.180323051,9.496239325,10.30126466,10.54655172,10.79908926,11.19557615,11.55203388,11.83067545,12.08467611,12.23942787,11.64406804,11.04826249,11.72419618,11.92755477,11.67841598,11.87860609,12.06077653,11.95354707,12.12194279,12.3125488,12.15822261,11.70621541,11.28915001,12.07041608
CO2,TZA,Tanzania,0.115316929,0.112469678,0.126751251,0.128058005,0.113830028,0.10314157,0.096792517,0.095553114,0.097323833,0.099878472,0.095563487,0.093253534,0.082470555,0.078316286,0.07932453,0.081049926,0.083063087,0.082005866,0.082999061,0.081146236,0.083014416,0.085099805,0.076321821,0.077469514,0.074353049,0.098738529,0.113103438,0.103395546,0.087951974,0.080197603,0.090855561,0.093592879,0.103726314,0.106626377,0.138814923,0.151429342,0.154292111,0.145490776,0.144804666,0.135791304,0.153856859,0.174816222,0.203713853,0.21652459,0.206410414,0.218822657,0.207059968,0.211842489,0.208901523,0.2212852,0.199229708,0.207311758
CO2,UGA,Uganda,0.061312924,0.060317737,0.056602541,0.055795427,0.058072049,0.056617153,0.051983497,0.050912381,0.047010677,0.050740026,0.051373077,0.031213688,0.034134681,0.032669845,0.031601066,0.032654899,0.03619983,0.039542687,0.051505931,0.043436144,0.040673067,0.050191549,0.045278924,0.044408578,0.044058924,0.044211426,0.046852914,0.047811388,0.05496906,0.055170706,0.067017419,0.067602096,0.067923662,0.069309827,0.071290184,0.084198392,0.094569775,0.109101478,0.109039086,0.112993816,0.125849239,0.122274686,0.114520809,0.116528364,0.130099103,0.129126599,0.131471972,0.142471494,0.144486781,0.155887164,0.137034479,0.139958731
CO2,UKR,Ukraine,10.73534877,10.65282122,11.1250053,11.96226416,12.5342587,12.39766117,13.6966181,13.56457415,15.44426536,15.56801928,15.88256495,14.823791,15.03336762,15.30325944,15.40344474,15.34172471,15.99980054,16.91072594,16.8998209,16.88301257,15.22416623,14.34507034,12.60451851,11.02011404,9.149366381,9.061484,7.780225806,7.537665265,7.258641177,7.3135594,7.315091902,7.365148701,7.444226904,8.184572959,7.73492785,7.53212462,7.595121425,7.798883939,7.512662873,6.255338126,6.740406334,7.150541136,7.007917246,6.823661076,5.881381808,4.93817334,4.967145136,4.492107651,4.824500095,4.55715923,4.353397035,4.277009293
CO2,URY,Uruguay,1.913388858,1.901745417,2.054274723,1.930880929,1.86299877,1.979482831,2.022097523,1.969043615,2.000531327,2.159166521,1.916450616,1.811423038,1.674194699,1.327755652,1.185009873,1.102632627,1.078331922,1.211059456,1.545140333,1.653531986,1.266470812,1.423057584,1.551820725,1.462587814,1.363108864,1.478916935,1.710626648,1.727996059,1.784503821,2.07705195,1.666945207,1.504571815,1.380677716,1.378234479,1.723855144,1.662552915,1.936596437,1.795232932,2.352909104,2.324322363,1.901418375,2.280070811,2.583849375,2.211493722,1.933006616,1.975559915,1.933543355,1.800173056,1.925187886,1.917356355,1.799556955,1.93671328
CO2,USA,United States,22.39298166,21.5482145,22.52513639,23.19692681,22.2298954,21.05441947,22.1921476,22.71972434,22.4641197,22.42352975,21.22769092,20.73211485,19.48926964,19.21855157,19.92059116,19.84233025,19.48944149,19.94855967,20.66129786,20.6951537,20.06684174,19.71154536,19.83587841,20.09511104,20.20547865,20.17970789,20.49274828,21.25454832,21.15621397,20.94533357,21.2933488,20.91236042,20.14177148,20.20064091,20.30781924,20.16282578,19.62697112,19.74134268,18.93949858,17.39718469,18.05274621,17.21349023,16.39126607,16.70543423,16.65018631,16.19020251,15.75829742,15.4276241,15.81094909,15.22699634,13.46916438,14.2370322
CO2,UZB,Uzbekistan,4.144224284,4.048861095,4.160470325,4.288418083,4.434584795,4.793308548,4.74343262,4.801158613,4.834179299,4.866559666,5.059870392,5.151969955,5.230040761,5.263707396,5.305785378,5.417919897,5.500289709,5.55896003,5.574453313,5.516684415,6.158074876,6.033204558,5.503224085,5.374377658,5.02285878,4.455413349,4.430540239,4.431771596,4.94307787,4.906206462,5.117991464,5.096249227,5.188360661,4.82496909,4.884805933,4.577269313,4.827904373,4.620831161,4.759633243,4.253902203,4.55889505,4.57922985,4.001496199,3.886052331,3.585192793,3.35670798,3.507608778,3.592042555,3.640187647,3.742030558,3.675369678,3.73424537
CO2,VCT,Saint Vincent and the Grenadines,0.437302663,0.432664118,0.489424907,0.51213765,0.456612431,0.521847386,0.472455177,0.50961343,0.509344275,0.479018606,0.478128109,0.495829834,0.439346371,0.442972553,0.507090375,0.486837367,0.404952899,0.417084063,0.490409292,0.708042563,0.717136614,0.719113847,0.908373089,0.706491508,1.246699574,1.332041905,1.207452373,1.343208836,1.553944371,1.653862764,1.633677829,1.868163303,2.242236205,3.487930273,3.584620068,3.540659976,3.642001545,3.693694279,3.648348221,4.579318821,3.932674957,4.242534017,4.956409719,4.214865089,4.56606188,4.400005066,4.463102905,2.799121098,2.675908713,2.290073213,1.889657072,2.097664369
CO2,VEN,Venezuela,4.949494686,4.690639209,4.633212712,5.138404988,4.924914755,4.556364275,4.740061405,4.769744163,4.980728609,5.503072381,5.861228035,5.766630505,5.663301001,5.453054285,5.359327772,5.250962238,5.163535705,5.020467493,4.958761979,5.149605102,5.172519785,4.985322561,4.989616605,5.195408592,5.099586569,5.410796606,5.659865164,5.796407707,5.758902267,5.485775393,5.633151655,5.738791469,5.822953679,5.533938221,5.69520162,5.831505408,5.696098562,5.504183071,5.718473927,5.672151409,5.975000462,5.757380241,6.409923302,6.292609621,6.153344136,5.54055243,5.055552068,4.643601001,4.293208378,3.62391433,3.0192829,3.119057738
CO2,VGB,British Virgin Islands,2.822833264,2.77588237,3.091427803,3.260700319,2.915395262,3.283527907,2.982604649,3.218505384,3.216598246,3.019031949,2.96935482,4.334717373,3.728904962,3.64129742,2.750653576,2.501773921,1.451949296,3.701061637,3.577673212,3.139878452,2.948995213,3.027214164,3.115740735,2.852129187,2.750512686,2.591540811,3.327274846,3.080078841,3.548789264,3.740875772,6.253386609,6.20206428,7.741700536,13.47828894,13.06891162,12.79622638,13.45784484,13.26290143,13.0546852,13.4344098,13.52121525,14.89036765,15.05315035,13.89375903,14.50426721,13.63579271,13.76476122,6.079192954,7.908187522,6.148731476,5.021816734,5.525057736
CO2,VNM,Vietnam,0.404361732,0.392000953,0.371190714,0.405439628,0.330386955,0.380200857,0.271567161,0.289169997,0.286486302,0.292349576,0.298581554,0.300246043,0.317661034,0.334711125,0.327601062,0.322924859,0.346471139,0.37683932,0.361560532,0.303756637,0.30091645,0.296667499,0.304247098,0.349596281,0.403476627,0.456054449,0.505533486,0.575241594,0.635284931,0.643406409,0.704023027,0.765375392,0.891874016,0.938350268,1.100298753,1.191240017,1.212218535,1.327786421,1.453500942,1.604985274,1.772735252,1.757587952,1.732275594,1.795891236,1.949641319,2.363841365,2.395656787,2.420544084,2.930672922,3.42308605,3.273863128,3.23731254
CO2,VUT,Vanuatu,0.890851853,0.864617242,0.893210197,1.039268951,1.233713832,0.989661623,0.945720984,0.968367378,0.933210568,0.974341752,1.021044508,0.864256046,0.831780011,0.804222011,0.703369475,0.866114143,0.684036108,0.659673959,0.847161581,0.704039822,0.693989796,0.614224699,0.31262936,0.297741226,0.304582949,0.285789912,0.28674683,0.298237797,0.303481022,0.289884751,0.50496423,0.557836862,0.527859586,0.595973087,0.457356512,0.448177833,0.3936507,0.581155433,0.583385874,0.677391318,0.67270357,0.775972015,0.620048928,0.585455956,0.647173645,0.576913629,0.568358759,0.613035909,0.766675528,0.743138829,0.731937985,0.743388115
CO2,WSM,Samoa,0.464206411,0.457078565,0.480896098,0.571586608,0.694310308,0.569824308,0.557814383,0.585471309,0.57815923,0.617942456,0.661671043,0.651234504,0.727770376,0.715177278,0.792575563,0.698972352,0.527759272,0.598572589,0.602176752,0.741271629,0.74591615,0.747837643,0.665644764,0.724526221,0.7549126,0.717900943,0.730873883,0.771008753,0.795134896,0.76843282,1.164471662,1.216900207,1.230106949,1.25550047,1.232805874,1.2471394,1.24020109,1.255407918,1.338264973,1.437216814,1.432383535,1.474911916,1.453470532,1.414303513,1.407321421,1.604944632,1.658657026,1.620609315,1.565223339,1.737567584,1.735972044,1.783314711
CO2,YEM,Yemen,0.26289765,0.260527271,0.30057072,0.359195267,0.350062094,0.327051223,0.388369391,0.381984048,0.404486682,0.416826814,0.505616753,0.488487452,0.524294307,0.554814091,0.545848446,0.560363533,0.569236127,0.599949592,0.620412656,0.613999039,0.588429895,0.701922437,0.71915971,0.618008163,0.680532703,0.726482823,0.717102941,0.747293739,0.772986905,0.847097239,0.879821122,0.910227808,0.887213725,1.002081105,1.019424845,1.068337655,1.082991914,1.11708599,1.128416601,1.201967056,1.114938313,0.9475297,0.882680635,1.124740076,1.079720334,0.529335899,0.403081037,0.378611818,0.360282483,0.41609069,0.383793747,0.389739748
CO2,ZAF,South Africa,8.128024744,7.859274949,7.918310842,8.392324799,8.433890456,8.82056972,9.128687417,8.890378649,7.891910584,7.887290177,8.17008974,8.410310695,8.404557807,8.259952048,8.592819044,8.530337175,8.27509115,8.556677763,8.480354145,8.213134003,8.35098149,7.949114513,7.596657853,7.464633311,7.465503282,7.704429974,7.821825187,8.02842094,8.039222614,7.544547443,7.579597747,7.683217971,7.862999494,8.249745186,8.788846471,8.90259852,8.892954335,9.176396203,9.635730924,8.929087861,8.969245371,8.48949972,8.675460295,8.768006488,8.847509951,8.298319517,8.188617214,8.265397065,8.139322523,8.103355383,7.285541443,7.336233057
CO2,ZMB,Zambia,0.879290397,0.886365697,0.947562069,0.98261691,0.956114889,0.958240407,0.925697374,0.80964622,0.746457165,0.655296161,0.632634329,0.56162486,0.526325513,0.496552781,0.472412508,0.458662654,0.458183011,0.438896472,0.462919655,0.464215315,0.375769247,0.380698248,0.368356827,0.319934721,0.266651296,0.257161905,0.210487885,0.265259808,0.23567806,0.18806987,0.185852156,0.182434532,0.186341867,0.195516747,0.196071192,0.20410022,0.19256232,0.171908161,0.17944031,0.195360913,0.20774135,0.226490967,0.296125246,0.300983066,0.319793783,0.330094847,0.348566145,0.425057148,0.469527293,0.390622008,0.354320826,0.364490015
